actual,predicted,misclassified,id,organization_id,type,species,age,gender,size,coat,tags,name,description,videos,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,fixed,house_trained,attributes.declawed,special_needs,shots_current,good_with_kids,good_with_dogs,good_with_cats,city,contact.address.state,zipcode,has_photo,days_on_petfinder,polarity,desc_len
Speedy_adoption,Slow_adoption,Yes,44932716,CA2646,Dog,Dog,Adult,Female,Small,Medium,"['Sweet', ' kind', ' happy']",Maria,"Maria is a very sweet 2 year old girl looking for her forever home. She gets along with other dogs,...",0,2019-06-19 06:39:12+00:00,2019-06-10 19:59:57+00:00,2.2836,Maltese,,1,False,White / Cream,,,1,1,,0,1,1,1,2,Oakland,CA,94611.0,1,1.0,0.5095,102
Slow_adoption,Speedy_adoption,Yes,49356034,CA86,Dog,Dog,Young,Female,Small,Medium,[],Winnie,"Meet our beautiful Winnie! She is a 1.5 year old,  9 pound, Scottish Terrier mix. She is a dainty little...",0,2020-11-05 23:09:50+00:00,2020-10-06 14:57:38+00:00,55.978,Scottish Terrier,,0,False,Black,,,1,1,,0,1,1,1,1,Lodi,CA,95241.0,1,0.0,0.636,107
Speedy_adoption,Slow_adoption,Yes,48587082,CA86,Dog,Dog,Young,Male,Medium,Short,[],Buddy,"This handsome boy is 1 year old Buddy. He is a pitbull mix, on the smaller size with a long...",0,2020-07-26 22:46:07+00:00,2020-07-24 19:20:26+00:00,55.978,Pit Bull Terrier,,1,False,Black,,,1,1,,0,1,2,1,1,Lodi,CA,95241.0,1,1.0,0.4939,94
Slow_adoption,Speedy_adoption,Yes,49031007,CA2678,Dog,Dog,Adult,Female,Small,Short,"['Sweet', 'Tiny', 'Spunky']",Jewels,"Hi, my name is Jewels.  My friend Gemma and I found ourselves in a neighborhood next to where we were...",0,2020-09-27 17:53:16+00:00,2020-09-09 17:08:18+00:00,61.9838,Chihuahua,Pomeranian,1,False,Apricot / Beige,,,1,1,,0,1,1,1,2,Modesto,CA,95358.0,1,0.0,0.7351,104
Slow_adoption,Speedy_adoption,Yes,45548138,CA2452,Dog,Dog,Baby,Female,Small,Medium,[],Ella,These two adorable 12 month old bonded Havanse/ Maltese mixes are looking for their forever home. Ella is 9 pounds...,0,2019-12-06 05:27:40+00:00,2019-08-08 19:21:51+00:00,13.8285,Havanese,Maltese,1,False,Black,,,1,0,,0,1,1,1,2,San Francisco,CA,94112.0,1,0.0,0.4939,117
Slow_adoption,Speedy_adoption,Yes,44355394,CA1973,Dog,Dog,Baby,Female,Medium,Medium,[],Peggy,Meet Peggy! Peggy is a very sweet dog who is patiently waiting for a loving forever home! To get more...,0,2019-04-19 09:43:36+00:00,2019-03-31 07:08:21+00:00,15.3336,Collie,Terrier,1,False,White / Cream,,,1,0,,0,0,1,1,1,San Ramon,CA,94582.0,1,0.0,0.8306,104
Slow_adoption,Speedy_adoption,Yes,43816496,CA2599,Dog,Dog,Baby,Male,Small,Short,[],Pluto,"Meet PLUTO, this handsome little guy is a Corgi, Yorkie &amp; dachshund mix. 10 weeks old. He’s super sweet, loving,...",0,2019-02-11 03:34:59+00:00,2019-01-20 04:51:28+00:00,50.048,Corgi,Yorkshire Terrier,1,False,Brown / Chocolate,Golden,,1,0,,0,1,1,1,1,Stockton,CA,95209.0,1,0.0,0.8922,119
Slow_adoption,Speedy_adoption,Yes,45167547,CA2434,Dog,Dog,Senior,Male,Small,,[],Yogi Teddy Bear,"Yogi (Teddy) Bear, was an owner surrender when they could no longer care for him. They decided to surrender him....",0,2019-09-08 18:39:30+00:00,2019-07-04 17:35:57+00:00,61.2351,Yorkshire Terrier,Silky Terrier,1,False,,,,1,1,,0,1,1,1,1,Windsor,CA,95492.0,1,0.0,0.25,115
Slow_adoption,Speedy_adoption,Yes,46731038,CA2434,Dog,Dog,Baby,Male,Medium,,[],Hagrid,"THE HOGWARTS LITTER IS AVAILABLE TO ADOPT ON January 1, 2020

PreApproved adopters can send in applications and home photos...",0,2019-12-22 09:58:04+00:00,2019-12-02 09:56:03+00:00,61.2351,Dachshund,American Bulldog,1,False,Brindle,,,0,0,,0,1,1,1,2,Windsor,CA,95492.0,1,0.0,0.34700000000000003,126
Slow_adoption,Speedy_adoption,Yes,44557318,CA1968,Dog,Dog,Adult,Female,Small,Short,[],Corrina,Corrina Corrina!  This little girl is quite the character.  She loves to be petted but will play hard-to-get when you...,0,2019-09-20 15:19:24+00:00,2019-04-27 03:20:04+00:00,29.2471,Chihuahua,,0,False,White / Cream,Yellow / Tan / Blond / Fawn,,1,1,,0,1,0,1,1,Brentwood,CA,94513.0,1,0.0,0.6948,120
Speedy_adoption,Slow_adoption,Yes,48112284,CA2396,Dog,Dog,Senior,Male,Medium,,[],Archie,Archie was surrendered to the shelter due to an incident involving food and the toddler in the home. We heard...,0,2020-06-14 22:52:08+00:00,2020-06-02 03:16:47+00:00,17.7106,Beagle,Corgi,1,False,,,,1,0,,0,1,0,1,0,Clayton,CA,94517.0,1,1.0,0.0,112
Slow_adoption,Speedy_adoption,Yes,47126217,CA2490,Dog,Dog,Baby,Male,Medium,Medium,[],Puppy Lukas,"8 week old Shepherd Mix male puppies.

Smart, active, will thrive in active homes committed to training. We are unsure...",0,2020-02-08 04:03:34+00:00,2020-01-16 03:51:00+00:00,57.8514,Shepherd,Collie,1,False,Black,,,0,0,,0,1,1,1,1,Davis,CA,95616.0,1,0.0,0.8481,121
Slow_adoption,Speedy_adoption,Yes,46732841,CA2436,Dog,Dog,Baby,Male,Small,,[],Ralphie,Ralphie comes from a litter of 8 where the dogs in the home were allowed to breed uncontrolled and the...,0,2019-12-18 23:33:53+00:00,2019-12-02 17:40:44+00:00,55.0148,Maltese,Miniature Pinscher,1,False,,,,0,0,,0,1,2,2,2,Santa Rosa,CA,95403.0,1,0.0,-0.25,105
Speedy_adoption,Slow_adoption,Yes,46572839,CA1005,Dog,Dog,Baby,Female,Small,Short,[],IOTA ( I 2 Litter Pup ),"EMAIL:  stonecliffeadoption@gmail.com for an application. 
Website: http://www.stoneclifferescue.org

Adoption Fee $350
Age: DOB 7-4-2019
Current weight: 11 pounds

The I litter...",0,2019-11-16 23:39:45+00:00,2019-11-14 14:52:52+00:00,16.3248,Dachshund,,1,False,White / Cream,,,1,0,,0,1,2,1,2,Dublin,CA,94568.0,1,1.0,0.0,180
Slow_adoption,Speedy_adoption,Yes,43915915,CA2436,Dog,Dog,Adult,Male,Small,,[],Wilson,"Sigh...... it has been a long haul for this sweet guy. He was a matted, scared, neglected stray with rotten...",0,2019-03-12 17:00:43+00:00,2019-02-01 19:00:12+00:00,55.0148,Poodle,,1,False,,,,1,0,,0,1,2,1,1,Santa Rosa,CA,95403.0,1,0.0,-0.4215,110
Speedy_adoption,Slow_adoption,Yes,44894442,CA2324,Dog,Dog,Adult,Female,Medium,Short,"['Gentle', 'Calm', 'Responsive', 'Quiet', 'Easy']",Sonora,"We&#039;re going to let Sonora&#039;s foster mom tell you about her...

&quot;Sonora is a gentle, kindhearted dog. She is calm,...",0,2019-06-08 23:23:35+00:00,2019-06-06 18:07:44+00:00,53.2279,Australian Shepherd,,1,False,"Tricolor (Brown, Black, & White)",,,1,1,,0,1,1,1,1,Santa Rosa,CA,95401.0,1,1.0,0.4404,130
Speedy_adoption,Slow_adoption,Yes,45021585,CA2452,Dog,Dog,Young,Female,Small,Short,[],Pinky,"Pinky, is a gorgeous and very friendly 8 month old, 14 pound Chihuahua and some sort of hound mix. We...",0,2019-07-02 14:34:45+00:00,2019-06-19 16:09:58+00:00,13.8285,Chihuahua,Whippet,1,False,Apricot / Beige,White / Cream,,1,0,,0,1,1,1,2,San Francisco,CA,94112.0,1,1.0,0.8173,104
Speedy_adoption,Slow_adoption,Yes,45288051,CA412,Dog,Dog,Young,Female,Medium,Medium,[],Tildie  ***URGENT***,"***URGENT***

Here is a statement of Tildie’s handler: “I&#039;m her handler for Bad Rap classes and have been impressed with...",0,2019-07-30 02:02:18+00:00,2019-07-18 03:47:49+00:00,6.6056,Pit Bull Terrier,,0,False,Brindle,Brown / Chocolate,White / Cream,1,0,,0,1,2,2,2,Berkeley,CA,94710.0,1,1.0,-0.1027,128
Slow_adoption,Speedy_adoption,Yes,49435111,CA1698,Dog,Dog,Adult,Female,Large,Short,[],INDIKA,"INDIKA
Female
1-1/2 Yr old
 Doberman Pincher 
Aprox 60   lbs

Good on Leash
Knows come
House Broke
Crate Trained
Good...",0,2020-11-16 17:54:17+00:00,2020-10-12 21:49:24+00:00,76.2673,Doberman Pinscher,,0,False,Black,Brown / Chocolate,,1,1,,0,1,1,1,2,Gustine,CA,95322.0,1,0.0,0.0258,120
Speedy_adoption,Slow_adoption,Yes,47709510,CA2452,Dog,Dog,Baby,Male,Medium,Medium,[],Raffi,Meet Raffi. He&#039;s 4 month old. Raffi is very sweet and playful healthy puppy. We are not sure what bred...,0,2020-04-05 17:34:33+00:00,2020-03-27 14:46:40+00:00,13.8285,Labrador Retriever,Terrier,1,False,Black,White / Cream,,1,0,,0,1,1,1,2,San Francisco,CA,94112.0,1,1.0,0.8017,110
Speedy_adoption,Slow_adoption,Yes,47965011,CA2599,Dog,Dog,Young,Female,Large,Short,[],Gina,"Gina is our extremely intelligent girl. She is very dependable and loyal, and loves to be active with her people.",0,2020-05-12 23:45:44+00:00,2020-05-11 03:16:33+00:00,50.048,Redbone Coonhound,,0,False,,,,1,1,,0,1,2,2,2,Stockton,CA,95209.0,1,1.0,0.9195,113
Slow_adoption,Speedy_adoption,Yes,47764205,CA1968,Dog,Dog,Young,Male,Small,Short,[],Mugsy,Mugsy was in a house with 48 dog and lots of cats before coming to us.  It took quite a...,0,2020-10-13 21:51:06+00:00,2020-04-06 05:58:54+00:00,29.2471,Boston Terrier,Chihuahua,1,False,Brindle,,,1,1,,0,1,0,1,1,Brentwood,CA,94513.0,1,0.0,0.0,90
Slow_adoption,Speedy_adoption,Yes,48558654,CA2285,Dog,Dog,Young,Female,Small,Medium,[],Brandy,Meet 1yr old brandy the terrier pup. She is super playful and high energy. She would love to be a...,1,2020-08-05 16:52:26+00:00,2020-07-22 03:21:46+00:00,8.1106,Terrier,,1,False,Sable,,,1,0,,0,1,1,1,1,Lafayette,CA,94549.0,1,0.0,0.9201,100
Slow_adoption,Speedy_adoption,Yes,47202961,CA290,Dog,Dog,Young,Male,Large,Medium,[],Milo,Milo is a beautiful Shepherd/Husky cross.  He is 8 months old and weighs about 50 pounds.  He comes to us...,0,2020-03-29 19:39:28+00:00,2020-01-25 01:09:27+00:00,77.1626,Shepherd,Belgian Shepherd / Tervuren,1,False,Bicolor,Brown / Chocolate,Red / Chestnut / Orange,1,0,,0,1,1,1,2,Hollister,CA,95023.0,1,0.0,0.5994,108
Speedy_adoption,Slow_adoption,Yes,47827422,CA1005,Dog,Dog,Baby,Male,Extra Large,Medium,[],Leo **Pending Adoption**,"EMAIL:  stonecliffeadoption@gmail.com for an application. 
Website: http://www.stoneclifferescue.org

Adoption Fee $350
Age: 4 months
Current weight: 36 lbs

Leo is a...",0,2020-04-20 15:58:12+00:00,2020-04-17 16:35:20+00:00,16.3248,Leonberger,Shepherd,1,False,Brown / Chocolate,,,1,0,,0,1,2,1,2,Dublin,CA,94568.0,1,1.0,0.0,169
Slow_adoption,Speedy_adoption,Yes,45407432,CA2436,Dog,Dog,Young,Female,Large,,[],Jade,Jade came to us via our county shelter where she was an unclaimed stray with a nasty case of mange....,1,2019-08-31 02:09:56+00:00,2019-07-30 02:10:39+00:00,55.0148,Doberman Pinscher,,0,False,,,,0,0,,0,1,2,2,2,Santa Rosa,CA,95403.0,1,0.0,-0.5574,102
Slow_adoption,Speedy_adoption,Yes,48405181,CA1727,Dog,Dog,Young,Female,Small,Long,[],Jess,"Thank you for showing interest in our dogs, however due to the recent influx of applications and emails we ask...",0,2020-07-20 03:29:29+00:00,2020-07-05 20:53:10+00:00,38.8997,Havanese,,1,False,Black,Gray / Blue / Silver,White / Cream,1,0,,0,1,2,2,2,San Jose,CA,95125.0,1,0.0,0.6705,113
Speedy_adoption,Slow_adoption,Yes,45230240,CA1973,Dog,Dog,Senior,Female,Small,,[],Emma,Meet Emma! Emma is a very sweet dog who is patiently waiting for a loving forever home! To get more...,0,2019-07-27 04:09:45+00:00,2019-07-17 07:48:47+00:00,12.3438,Corgi,,1,False,,,,1,0,,0,1,1,1,1,San Francisco,CA,94115.0,1,1.0,0.8306,102
Slow_adoption,Speedy_adoption,Yes,46757386,CA2436,Dog,Dog,Baby,Female,Medium,,[],Gisele,Gisele was found in a box behind a restaurant in the Central Valley.  She was emaciated and terrified.  She is...,0,2020-01-01 23:42:53+00:00,2019-12-05 01:25:16+00:00,55.0148,Dachshund,,1,False,,,,0,0,,0,1,2,2,2,Santa Rosa,CA,95403.0,1,0.0,-0.6124,113
Slow_adoption,Speedy_adoption,Yes,48707939,CA1726,Dog,Dog,Young,Male,Medium,,[],Gustavo,You can fill out an adoption application online on our official website.Meet Gustavo. While he might be a big boy...,0,2020-09-01 23:35:51+00:00,2020-08-06 22:38:40+00:00,11.0704,Saint Bernard,,1,False,,,,0,0,,0,0,2,2,2,San Francisco,CA,94103.0,1,0.0,0.0,116
Speedy_adoption,Slow_adoption,Yes,49876240,CA1328,Dog,Dog,Adult,Male,Medium,,[],Otto,Otto is a Dauchshund mix male. He is about 1 1/2-2 years old. Scared to death at the shelter in...,0,2020-12-03 23:13:04+00:00,2020-11-24 05:44:03+00:00,35.995,Dachshund,Terrier,1,False,,,,1,0,,0,0,1,1,2,Napa,CA,94558.0,1,1.0,-0.7783,98
Slow_adoption,Speedy_adoption,Yes,45755106,CA180,Dog,Dog,Baby,Male,Medium,Short,[],Peaches,Peaches and his brothers are pittie-cheweenie mixes. They are fun puppies!,0,2019-09-22 22:00:23+00:00,2019-08-27 04:51:37+00:00,54.2778,Pit Bull Terrier,,1,False,Brown / Chocolate,Red / Chestnut / Orange,,0,0,,0,0,1,1,1,Stockton,CA,95208.0,1,0.0,0.5562,74
Slow_adoption,Speedy_adoption,Yes,43879765,CA1496,Dog,Dog,Baby,Male,Small,,"['ADORABLE', 'SUPER FRIENDLY', 'LOVING', 'PLAYFUL']",CAMO,"Camo is an adorable 12 week old bundle of Love! This male cutie is a Australian Shepherd cross. Sweetest, cutest,...",0,2019-02-15 22:50:52+00:00,2019-01-28 06:08:44+00:00,64.4099,Australian Shepherd,,1,False,White / Cream,,,1,0,,0,1,1,1,1,Woodland,CA,,1,0.0,0.8805,116
Speedy_adoption,Slow_adoption,Yes,46307897,CA2452,Dog,Dog,Senior,Male,Medium,Medium,[],Lucky,"This gentle, handsome guy is Lucky. He&#039;s had a hard a hard life living on the streets, until we took...",0,2019-10-22 18:11:36+00:00,2019-10-18 02:48:45+00:00,13.8285,Shepherd,,1,False,"Tricolor (Brown, Black, & White)",,,1,0,,0,1,1,1,2,San Francisco,CA,94112.0,1,1.0,0.7964,108
Slow_adoption,Speedy_adoption,Yes,47030765,CA2572,Dog,Dog,Adult,Female,Small,Short,[],Amy,Amy is a 3 1/2 yr old 12 lb Chihuahua. Amy&#039;s story is a sad one -- her humans brought...,0,2020-01-28 18:42:22+00:00,2020-01-05 04:20:53+00:00,77.921,Chihuahua,,0,False,Yellow / Tan / Blond / Fawn,,,1,1,,0,1,1,1,1,Turlock,CA,95380.0,1,0.0,-0.4767,93
Speedy_adoption,Slow_adoption,Yes,47916961,CA2766,Dog,Dog,Adult,Male,Small,Long,"['loving', 'sweet', 'calm', '']",Tom,"Hi, 

I&#039;m Tom.  I&#039;m about 8 years old.  I found myself at a shelter alone and scared.  I love to...",0,2020-05-14 21:41:47+00:00,2020-05-02 21:55:08+00:00,26.5963,Pomeranian,,0,False,White / Cream,,,1,1,,0,1,1,1,1,Antioch,CA,94509.0,1,1.0,0.0772,109
Speedy_adoption,Slow_adoption,Yes,46317497,CA2452,Dog,Dog,Baby,Male,Medium,Medium,[],Ricco,"Ricco is a 4 month old terrier mix, who weighs 14 pounds. We think Ricco will be a medium size...",0,2019-10-29 15:23:38+00:00,2019-10-19 00:15:44+00:00,13.8285,Terrier,Labrador Retriever,1,False,Red / Chestnut / Orange,White / Cream,,1,0,,0,1,1,1,2,San Francisco,CA,94112.0,1,1.0,0.0,97
Slow_adoption,Speedy_adoption,Yes,48529016,CA2285,Dog,Dog,Young,Female,Medium,Short,[],Maybell,"Me gorgeous Maybell The one-year-old, pocket 40 pound cropped ear bully girl. She has a great personality and is extremely...",1,2020-08-01 23:23:41+00:00,2020-07-18 18:01:40+00:00,8.1106,Pit Bull Terrier,,0,False,"Tricolor (Brown, Black, & White)",,,1,0,,0,1,1,1,2,Lafayette,CA,94549.0,1,0.0,0.7096,125
Slow_adoption,Speedy_adoption,Yes,46708618,MT59,Dog,Dog,Young,Female,Medium,Short,"['Smart', 'Sensitive', 'Fun', 'Loyal']",PINK-JJ (VACAVILLE CALIF),** We ask that potential adopters fill out an adopt application first for our dogs to see if they are...,0,2020-05-06 09:15:18+00:00,2019-11-28 15:57:05+00:00,41.6899,Catahoula Leopard Dog,,0,False,Merle (Blue),White / Cream,,1,1,,0,1,0,2,1,Vacaville,CA,95688.0,1,0.0,0.1779,104
Slow_adoption,Speedy_adoption,Yes,49332959,CA1598,Dog,Dog,Adult,Male,Small,,[],Charlie,Meet Charlie. Charlie is a good boy. He will love his human. He loves to play ball and play with...,0,2020-11-20 00:31:52+00:00,2020-10-04 15:18:08+00:00,70.5288,Yorkshire Terrier,,0,False,,,,1,0,,0,1,2,1,2,Modesto,CA,95355.0,1,0.0,0.9393,99
Speedy_adoption,Slow_adoption,Yes,47782524,CA1005,Dog,Dog,Young,Male,Medium,Medium,[],JOE,"EMAIL:  stonecliffeadoption@gmail.com for an application. 
Website: http://www.stoneclifferescue.org

Adoption Fee $350
Age: DOB March 2019
Current weight: 54 lbs

Joe is...",0,2020-04-12 02:30:02+00:00,2020-04-09 14:39:05+00:00,16.3248,Australian Shepherd,,1,False,Yellow / Tan / Blond / Fawn,,,1,0,,0,1,2,1,2,Dublin,CA,94568.0,1,1.0,0.0,173
Speedy_adoption,Slow_adoption,Yes,49137610,CA161,Dog,Dog,Young,Male,Large,,[],Pops,"Pops is a wonderful, three year old German shepherd dog who came to us with a fracture repair. That has...",0,2020-09-20 18:42:30+00:00,2020-09-18 15:34:02+00:00,57.7081,German Shepherd Dog,,0,False,,,,1,1,,0,1,2,2,0,Davis,CA,95617.0,1,1.0,0.5719,106
Slow_adoption,Speedy_adoption,Yes,47948425,CA1727,Dog,Dog,Young,Female,Medium,Short,[],Mina,Meet Mina. She is a high energy girl that would thrive with an active family. Mina can be a bit...,0,2020-05-24 01:56:25+00:00,2020-05-08 03:54:26+00:00,38.8997,Australian Cattle Dog / Blue Heeler,Pit Bull Terrier,1,False,Gray / Blue / Silver,White / Cream,,1,0,,0,1,2,2,2,San Jose,CA,95125.0,1,0.0,0.5859,98
Slow_adoption,Speedy_adoption,Yes,47921287,CA2490,Dog,Dog,Baby,Female,Small,Short,[],Shelby & Enzo,"More info soon! 1 boy 1 girl

4-5 week small terrier mix available at 8 weeks

In foster Vallejo
 
Interested...",0,2020-06-12 18:27:51+00:00,2020-05-03 21:38:15+00:00,57.8514,Terrier,,1,False,Bicolor,,,0,0,,0,1,2,1,1,Davis,CA,95616.0,1,0.0,0.0,112
Slow_adoption,Speedy_adoption,Yes,47808232,CA2324,Dog,Dog,Adult,Male,Small,Short,[],Flako,"Flako is a fun guy who is gentle, playful, and sweet! His foster reports that he is a quick learner...",0,2020-05-08 20:28:49+00:00,2020-04-14 06:55:14+00:00,53.2279,Dachshund,,1,False,Black,Brown / Chocolate,,1,0,,0,1,0,0,2,Santa Rosa,CA,95401.0,1,0.0,0.9079999999999999,102
Speedy_adoption,Slow_adoption,Yes,47479805,CA1762,Dog,Dog,Adult,Female,Small,Short,"['Sweet', 'Loving', 'Gentle']",April,April is a very sweet and loving dog. She is here at the shelter trying to find her new forever...,0,2020-02-28 22:03:14+00:00,2020-02-26 21:27:58+00:00,55.5528,Chihuahua,,0,False,Brindle,,,1,0,,0,1,2,2,2,Stockton,CA,95215.0,1,1.0,0.8155,98
Slow_adoption,Speedy_adoption,Yes,44816285,CA2159,Dog,Dog,Young,Male,Small,Short,[],Louie,Meet Louie.  He loves to play and would love a family with kids and a nice yard to hang out...,0,2019-06-20 01:38:01+00:00,2019-05-28 16:41:51+00:00,97.1809,Terrier,,1,False,Yellow / Tan / Blond / Fawn,,,1,1,,0,1,1,1,1,Yuba City,CA,95993.0,1,0.0,0.9201,94
Speedy_adoption,Slow_adoption,Yes,46297416,CA781,Dog,Dog,Baby,Female,Medium,Short,"['Loving', 'playful']",Addams Family Litter_Wednesday,"Meet the Addam’s Family litter! Born on July 28, these seven pups are ready to leave their spooky past and...",0,2019-10-27 16:17:11+00:00,2019-10-17 02:32:49+00:00,23.4398,Border Collie,Miniature Pinscher,1,False,Bicolor,,,1,0,,0,1,1,1,2,Redwood City,CA,94061.0,1,1.0,0.3802,109
Slow_adoption,Speedy_adoption,Yes,46404182,CA1496,Dog,Dog,Young,Male,Large,Short,"['Goofball', 'happy', 'friendly']",RYDER,Very handsome young playful neutered male purebred Rottweiler. This boy was found wandering with a female Rottie but no one...,0,2020-01-26 07:10:03+00:00,2019-10-28 13:26:06+00:00,64.4099,Rottweiler,,0,False,,,,1,0,,0,1,2,2,2,Woodland,CA,,1,0.0,0.1352,126
Speedy_adoption,Slow_adoption,Yes,46665430,CA2117,Dog,Dog,Young,Female,Small,,[],Fiona,Fiona is an adorable one and a half-year-old little girl that we can’t quite figure out exactly what breed she...,0,2019-11-24 23:33:48+00:00,2019-11-23 17:20:35+00:00,36.8632,Pomeranian,Maltese,1,False,,,,1,1,,0,1,1,1,2,San Jose,CA,95128.0,1,1.0,0.4939,113
Slow_adoption,Speedy_adoption,Yes,45554088,CA1005,Dog,Dog,Baby,Female,Medium,Short,[],Shiloh,"EMAIL:  stonecliffeadoption@gmail.com for an application. 
Website: http://www.stoneclifferescue.org

Adoption Fee $500
Age: 5 months
Current weight: 20 pounds

Shiloh is a...",0,2019-09-01 17:05:50+00:00,2019-08-09 01:24:30+00:00,16.3248,Australian Cattle Dog / Blue Heeler,Shepherd,1,False,Bicolor,Black,Yellow / Tan / Blond / Fawn,1,0,,0,1,2,1,2,Dublin,CA,94568.0,1,0.0,0.0,175
Slow_adoption,Speedy_adoption,Yes,44962293,CA2143,Dog,Dog,Baby,Male,Small,Short,[],TIPTOE 1,"Adorable and affectionate. On the small side.
Looking for a loving, stable and permanent home.",0,2019-07-16 00:39:41+00:00,2019-06-13 00:43:52+00:00,79.2359,Chihuahua,,0,False,Black,,,0,0,,0,1,2,2,2,Lower Lake,CA,95457.0,1,0.0,0.9042,94
Slow_adoption,Speedy_adoption,Yes,43938385,CA2045,Dog,Dog,Baby,Female,Small,Short,[],Ziti,"Part of the cute terrier/mix litter-8 weeks old. Puppies are friendly, like to play and cuddle.

Animal Rescue Recon makes...",0,2019-02-24 01:08:31+00:00,2019-02-04 23:48:10+00:00,29.8522,Terrier,,1,False,Black,,,0,0,,0,1,2,2,2,Oakley,CA,94561.0,1,0.0,0.9246,125
Slow_adoption,Speedy_adoption,Yes,48641973,CA39,Dog,Dog,Adult,Male,Large,,[],Darrow,"Hi there! My name is Darrow and I&amp;#39;m a 3 year old, neutered husky that currently weighs about 70lbs. I&amp;#39;m...",0,2020-09-10 21:39:53+00:00,2020-07-30 19:49:11+00:00,16.8028,Husky,,0,False,,,,1,0,,0,1,0,2,2,Burlingame,CA,94010.0,1,0.0,0.0,122
Speedy_adoption,Slow_adoption,Yes,49975265,CA2220,Dog,Dog,Baby,Male,Medium,Short,[],Kirby,"Kirby is playful, very affectionate, and a little bit more independent.
All the puppies are very social, friendly with people...",0,2020-12-14 01:51:53+00:00,2020-12-06 18:31:42+00:00,19.8798,American Staffordshire Terrier,Mixed Breed,1,False,"Tricolor (Brown, Black, & White)",,,0,0,,0,1,2,1,2,Fremont,CA,94536.0,1,1.0,0.8615,128
Slow_adoption,Speedy_adoption,Yes,47020592,CA2285,Dog,Dog,Adult,Female,Small,Short,[],Ginger,"Meet 5yr old, 12lb Ginger the terrier chi mix. She is a great loving girl who is easy going. She...",0,2020-03-10 16:29:01+00:00,2020-01-03 23:02:24+00:00,8.1106,Terrier,Chihuahua,1,False,Brindle,White / Cream,,1,1,,0,1,1,1,1,Lafayette,CA,94549.0,1,0.0,0.8979,99
Speedy_adoption,Slow_adoption,Yes,48136681,CA995,Dog,Dog,Adult,Female,Medium,Short,[],Coco,"Coco is a 1-2 yr old GSP mix. She is timid at first, but loves pets.
Please contact the Colusa...",0,2020-06-06 21:05:36+00:00,2020-06-04 21:35:59+00:00,97.682,German Shorthaired Pointer,Labrador Retriever,1,False,Red / Chestnut / Orange,White / Cream,,1,1,,0,1,2,2,2,Colusa,CA,95932.0,1,1.0,0.8176,97
Speedy_adoption,Slow_adoption,Yes,45611236,CA666,Dog,Dog,Young,Male,Small,Short,[],Theodore,"Theodore (Teddy) is ready for adoption. He is about 2 years of age and is being fostered in Clovis, CA....",0,2019-08-25 17:07:29+00:00,2019-08-14 17:00:36+00:00,95.7689,Cocker Spaniel,,0,False,Golden,,,0,0,,0,1,1,1,2,Jamestown,CA,95327.0,1,1.0,0.3612,106
Speedy_adoption,Slow_adoption,Yes,46358536,CA2265,Dog,Dog,Young,Female,Medium,Short,[],Homecoming,"Homecoming is a beautiful, sable, female (approximately 1 1/2 years old) who is on the smaller side weighing about 50...",0,2019-10-27 23:27:59+00:00,2019-10-23 16:02:27+00:00,91.1674,German Shepherd Dog,,1,False,Bicolor,,,1,1,,0,1,2,1,1,Shingle Springs,CA,95682.0,1,1.0,0.5994,120
